Matrix Parameter Curve, Name, ID, Datum, RelativeCurve,Time Evolution,Interpolate Axis 1, Interpolate Axis 2, CurveUnit,Surface,,,,,
,IndexCoef_GB,IndexCoef_GB,0,True,Constant,Constant,Constant,% ANNU actual/actual,Axis 1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,
,,,,,,,,C00448Q20_NASDAQ_ACHNSpot,2240,0.0625494,-0.0154201,-0.00651939,-0.0081814,-0.000589874,-0.00651152,-0.00148656,-0.00763559,0.00160268,-0.00368674,0.00433448,-0.00250808,-7.93411e-005,-0.00392985,-0.00299598,0.00178871,0.000953002,-0.00585475,0.00886394
,,,,,,,,C00449810_NASDAQ_ACIWSpot,2241,0.0133793,-0.00761216,-0.00541176,0.000262241,-0.00176262,0.000311992,-0.00145732,0.000216128,-0.00169678,-0.000180113,-0.00127665,-0.00038109,-8.63971e-005,0.000248344,-0.000341885,-0.0011743,0.000184476,-0.00124385,0.000651558
,,,,,,,,C00484810_NASDAQ_ACFNSpot,2243,0.0467749,-0.0137613,-0.00576131,-0.00746371,-0.00515242,0.00511983,-0.00354261,0.000417919,2.00006e-005,-0.0015349,-0.00591043,0.00349292,-0.00543489,-0.00302075,-0.000862618,8.40936e-005,0.00296495,-0.00166317,0.00522986
,,,,,,,,C00484M10_NASDAQ_ACORSpot,2244,0.0218096,-0.00995582,-0.00145685,-0.0022235,-0.00326984,-0.00382043,-0.00116811,0.000830629,-0.0014704,-0.00319435,0.00179292,-0.00153259,-0.000312876,-0.000168335,-0.000321781,0.00218047,0.00289907,0.00107167,-0.00248792
,,,,,,,,C00485410_NYSE_ATVSpot,2245,0.0534231,0.000442497,-0.00361983,0.0051927,0.00416683,-0.00798153,0.00630781,-0.00233343,-0.0056895,-0.000205261,-0.00247682,0.0102433,-0.00837523,0.00131697,-0.00716185,-0.00909637,-0.00344464,-0.00356468,0.00328844
,,,,,,,,C00504W30_NASDAQ_ACPWSpot,2246,0.0179807,-0.00442002,0.000634203,-0.00141775,-0.00323112,0.00163451,0.000791241,-0.000790353,-0.00514883,0.00249779,0.00413972,0.000179677,0.0018705,-0.00426368,0.00154364,2.8326e-005,-0.000842163,0.00119227,-0.000233641
,,,,,,,,C00507E10_NASDAQ_ACTSSpot,2247,0.0239752,-0.00525345,0.000206071,-0.00507524,0.00181724,0.000462658,-0.0030536,0.000652286,-0.00165096,0.00158432,0.00184496,-0.000418607,3.98278e-005,-0.00031165,-0.00197126,-0.000917664,0.00127571,-0.00405455,0.00311352
,,,,,,,,C00507V10_NASDAQ_ATVISpot,2248,0.0140163,-0.00596061,0.00215724,0.000488908,0.00119171,0.00122592,0.00164291,-0.00147731,0.000932368,-0.000593342,0.00200693,-0.00186433,0.000251025,0.000622029,-0.00165771,0.000769663,0.000819757,-0.000455666,0.000348003
,,,,,,,,C00508B10_NASDAQ_BIRTSpot,2250,0.0283798,-0.00697202,-0.00138193,0.0010788,-0.00453185,-0.0017362,-0.00283363,-2.81542e-005,0.000698278,-0.00152364,0.00174748,-0.00293271,-0.00378794,0.0022061,0.00154649,2.37353e-005,0.00605478,0.00295114,-0.0024008
,,,,,,,,C00508X20_NYSE_ATUSpot,2251,0.0102542,-0.00707901,-0.00174755,0.00162899,0.000874708,0.000278535,-0.000554213,-2.48056e-005,-0.00106478,0.00127479,-0.000660466,7.93067e-005,-0.000708293,0.000243588,-0.000162365,0.000331364,0.000372601,-0.000508085,-0.000166814
