CurveSurface,CurveType,Name,ID,Datum,Relative Curve,RiskMetrics Link,Term Interp,Time Interp,CurveUnit,Surface,
,Index,C14920510_NYSE_CATO_0,C14920510_NYSE_CATO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,34.97,
,Index,C14964U10_NASDAQ_CAVM_0,C14964U10_NASDAQ_CAVM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,54.08,
,Index,C14964W10_NASDAQ_CVAT_0,C14964W10_NASDAQ_CVAT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.071,
,Index,C15018510_NYSE_FUN_0,C15018510_NYSE_FUN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,47.47,
,Index,C15060220_NYSE_CDR_0,C15060220_NYSE_CDR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,6.36,
,Index,C15083810_NYSE_CGI_0,C15083810_NYSE_CGI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,20.86,
,Index,C15087010_NYSE_CE_0,C15087010_NYSE_CE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,62.28,
,Index,C15102010_NASDAQ_CELG_0,C15102010_NASDAQ_CELG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,94.03,
,Index,C15117B10_NASDAQ_CLDX_0,C15117B10_NASDAQ_CLDX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,15.5,
,Index,C15117L10_NASDAQ_CYNX_0,C15117L10_NASDAQ_CYNX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,4.0E-4,
,Index,C15117N40_NASDAQ_CLSN_0,C15117N40_NASDAQ_CLSN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.28,
,Index,C15129088_NYSE_CX_0,C15129088_NYSE_CX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,13.37,
,Index,C15130J10_NASDAQ_CEMP_0,C15130J10_NASDAQ_CEMP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,10.17,
,Index,C15135B10_NYSE_CNC_0,C15135B10_NYSE_CNC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,78.93,
,Index,C15135U10_NYSE_CVE_0,C15135U10_NYSE_CVE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,30.63,
,Index,C15136N10_NASDAQ_CTDT_0,C15136N10_NASDAQ_CTDT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.017,
,Index,C15189T10_NYSE_CNP_0,C15189T10_NYSE_CNP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,24.85,
,Index,C15234Q20_NYSE_EBR_0,C15234Q20_NYSE_EBR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.33,
,Index,C15350110_AMEX_CEF_0,C15350110_AMEX_CEF_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,13.33,
,Index,C15352710_NASDAQ_CENT_0,C15352710_NASDAQ_CENT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,8.61,
,Index,C15352720_NASDAQ_CENTA_0,C15352720_NASDAQ_CENTA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,8.88,
,Index,C15476040_NYSE_CPF_0,C15476040_NYSE_CPF_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,18.06,
,Index,C15643110_NASDAQ_CENX_0,C15643110_NASDAQ_CENX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,28.47,
,Index,C15649210_NASDAQ_CNTY_0,C15649210_NASDAQ_CNTY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,5.12,
,Index,C15670010_NYSE_CTL_0,C15670010_NYSE_CTL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,40.58,
,Index,C15670R10_NASDAQ_CPHD_0,C15670R10_NASDAQ_CPHD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,42.8,
,Index,C15670S10_NYSE_CVO_0,C15670S10_NYSE_CVO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.01,
,Index,C15677310_NASDAQ_CERE_0,C15677310_NASDAQ_CERE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.527,
,Index,C15678210_NASDAQ_CERN_0,C15678210_NASDAQ_CERN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,59.88,
,Index,C15708510_NASDAQ_CERS_0,C15708510_NASDAQ_CERS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.91,
,Index,C15721010_NASDAQ_CEVA_0,C15721010_NASDAQ_CEVA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,15.04,
,Index,C15784210_NYSE_CSG_0,C15784210_NYSE_CSG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,7.85,
,Index,C15911M10_NASDAQ_CYOU_0,C15911M10_NASDAQ_CYOU_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,24.5,
,Index,C15911U10_NASDAQ_CHGT_0,C15911U10_NASDAQ_CHGT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,2.25,
,Index,C15917910_NYSE_ECOM_0,C15917910_NYSE_ECOM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,18.12,
,Index,C15976510_NASDAQ_CTHR_0,C15976510_NASDAQ_CTHR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,2.035,
,Index,C15986410_NYSE_CRL_0,C15986410_NYSE_CRL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,60.41,
,Index,C16115Q30_NASDAQ_GTLS_0,C16115Q30_NASDAQ_GTLS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,64.74,
,Index,C16282510_NYSE_CKP_0,C16282510_NYSE_CKP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,13.56,
,Index,C16307210_NASDAQ_CAKE_0,C16307210_NASDAQ_CAKE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,45.25,
,Index,C16359R10_NYSE_CHE_0,C16359R10_NYSE_CHE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,105.98,
,Index,C16373110_NASDAQ_CHFC_0,C16373110_NASDAQ_CHFC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,28.61,
,Index,C16383L10_NASDAQ_CCXI_0,C16383L10_NASDAQ_CCXI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,5.17,
,Index,C16389320_NYSE_CHMT_0,C16389320_NYSE_CHMT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,25.03,
,Index,C16411Q10_AMEX_CQP_0,C16411Q10_AMEX_CQP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,32.99,
,Index,C16411R20_AMEX_LNG_0,C16411R20_AMEX_LNG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,83.9,
,Index,C16411W10_AMEX_CQH_0,C16411W10_AMEX_CQH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,25.63,
,Index,C16444H10_NASDAQ_CHKE_0,C16444H10_NASDAQ_CHKE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,18.38,
,Index,C16516710_NYSE_CHK_0,C16516710_NYSE_CHK_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,25.58,
,Index,C16518510_NYSE_CHKR_0,C16518510_NYSE_CHKR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,10.49,
,Index,C16524010_NYSE_CHSP_0,C16524010_NYSE_CHSP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,30.79,
,Index,C16676410_NYSE_CVX_0,C16676410_NYSE_CVX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,126.21,
,Index,C16725010_NYSE_CBI_0,C16725010_NYSE_CBI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,61.97,
,Index,C16861510_NYSE_CHS_0,C16861510_NYSE_CHS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,15.3,
,Index,C16890510_NASDAQ_PLCE_0,C16890510_NASDAQ_PLCE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,51.95,
,Index,C16890T10_NYSE_BORN_0,C16890T10_NYSE_BORN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,2.11,
,Index,C16891310_NASDAQ_CREG_0,C16891310_NASDAQ_CREG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.49,
,Index,C16934Q10_NYSE_CIM_0,C16934Q10_NYSE_CIM_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.32,
,Index,C16936R10_NASDAQ_CAAS_0,C16936R10_NASDAQ_CAAS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,10.47,
,Index,C16936Y20_NASDAQ_CBAK_0,C16936Y20_NASDAQ_CBAK_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.45,
,Index,C16937910_NASDAQ_JRJC_0,C16937910_NASDAQ_JRJC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,9.21,
,Index,C16937U10_NASDAQ_CGND_0,C16937U10_NASDAQ_CGND_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.11,
,Index,C16938C10_NASDAQ_CBPO_0,C16938C10_NASDAQ_CBPO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,53.48,
,Index,C16938G10_NYSE_STV_0,C16938G10_NYSE_STV_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.84,
,Index,C16938Y30_NASDAQ_CEAI_0,C16938Y30_NASDAQ_CEAI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.1751,
,Index,C16939P10_NYSE_LFC_0,C16939P10_NYSE_LFC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,46.95,
,Index,C16939V10_NASDAQ_CHLN_0,C16939V10_NASDAQ_CHLN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.62,
,Index,C16940910_NYSE_ZNH_0,C16940910_NYSE_ZNH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,17.72,
,Index,C16941910_NASDAQ_CHMD_0,C16941910_NASDAQ_CHMD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.021,
,Index,C16941M10_NYSE_CHL_0,C16941M10_NYSE_CHL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,64.89,
,Index,C16941R10_NYSE_SNP_0,C16941R10_NYSE_SNP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,104.85,
,Index,C16942410_NASDAQ_CNTF_0,C16942410_NASDAQ_CNTF_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.3788,
,Index,C16942610_NYSE_CHA_0,C16942610_NYSE_CHA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,66.61,
,Index,C16942X30_NASDAQ_CSUN_0,C16942X30_NASDAQ_CSUN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.5,
,Index,C16943C10_NYSE_NPD_0,C16943C10_NYSE_NPD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,2.28,
,Index,C16943W10_NYSE_CGA_0,C16943W10_NYSE_CGA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,2.33,
,Index,C16944B10_NASDAQ_CHLO_0,C16944B10_NASDAQ_CHLO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0023,
,Index,C16944L10_NASDAQ_CPQQ_0,C16944L10_NASDAQ_CPQQ_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.082,
,Index,C16945R10_NYSE_CHU_0,C16945R10_NYSE_CHU_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,17.78,
,Index,C16946710_NASDAQ_CHDX_0,C16946710_NASDAQ_CHDX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,23.91,
,Index,C16948F10_NASDAQ_CXDC_0,C16948F10_NASDAQ_CXDC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,6.97,
,Index,C16948W10_NASDAQ_HGSH_0,C16948W10_NASDAQ_HGSH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,7.84,
,Index,C16949N10_NASDAQ_HTHT_0,C16949N10_NASDAQ_HTHT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,25.42,
,Index,C16950M10_NASDAQ_CCIH_0,C16950M10_NASDAQ_CCIH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,14.83,
,Index,C16951C10_NYSE_MY_0,C16951C10_NYSE_MY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.03,
,Index,C16951R10_NASDAQ_CMCI_0,C16951R10_NASDAQ_CMCI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.8,
,Index,C16952T10_NASDAQ_CMGE_0,C16952T10_NASDAQ_CMGE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,28.2,
,Index,C16965610_NYSE_CMG_0,C16965610_NYSE_CMG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,678.37,
,Index,C16990510_NYSE_CHH_0,C16990510_NYSE_CHH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,53.19,
,Index,C17003280_NYSE_CQB_0,C17003280_NYSE_CQB_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,13.6,
,Index,C17104610_NYSE_CBK_0,C17104610_NYSE_CBK_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,11.22,
,Index,C17107710_NASDAQ_CDXC_0,C17107710_NASDAQ_CDXC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,1.217,
,Index,C17123210_NYSE_CB_0,C17123210_NYSE_CB_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,91.71,
,Index,C17133Q50_NYSE_CHT_0,C17133Q50_NYSE_CHT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,30.81,
,Index,C17134010_NYSE_CHD_0,C17134010_NYSE_CHD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,69.03,
,Index,C17160410_NASDAQ_CHUY_0,C17160410_NASDAQ_CHUY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,27.6,
,Index,C17170810_NASDAQ_CICN_0,C17170810_NASDAQ_CICN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.02,
,Index,C17177930_NYSE_CIEN_0,C17177930_NYSE_CIEN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,19.29,
,Index,C17179810_NYSE_XEC_0,C17179810_NYSE_XEC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,135.3,
,Index,C17187110_NYSE_CBB_0,C17187110_NYSE_CBB_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,3.74,
,Index,C17206210_NASDAQ_CINF_0,C17206210_NASDAQ_CINF_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,48.49,
,Index,C17243V10_NYSE_CNK_0,C17243V10_NYSE_CNK_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,35.46,
,Index,C17256R10_NASDAQ_CEXE_0,C17256R10_NASDAQ_CEXE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.025,
,Index,C17268110_NASDAQ_CRCL_0,C17268110_NASDAQ_CRCL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.01,
,Index,C17273K10_NYSE_CIR_0,C17273K10_NYSE_CIR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,70.4,
,Index,C17275510_NASDAQ_CRUS_0,C17275510_NASDAQ_CRUS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,23.36,
,Index,C17275R10_NASDAQ_CSCO_0,C17275R10_NASDAQ_CSCO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,24.95,
,Index,C17284Q20_NASDAQ_CNWT_0,C17284Q20_NASDAQ_CNWT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.025,
,Index,C17290810_NASDAQ_CTAS_0,C17290810_NASDAQ_CTAS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,66.32,
,Index,C17296742_NYSE_C_0,C17296742_NYSE_C_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,52.05,
,Index,C17306X10_NASDAQ_CTRN_0,C17306X10_NASDAQ_CTRN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,23.4,
,Index,C17461510_NASDAQ_CZFS_0,C17461510_NASDAQ_CZFS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,53.05,
,Index,C17474010_NYSE_CIA_0,C17474010_NYSE_CIA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,6.86,
,Index,C17737610_NASDAQ_CTXS_0,C17737610_NASDAQ_CTXS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,71.66,
,Index,C17783510_NASDAQ_CHCO_0,C17783510_NASDAQ_CHCO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,43.01,
,Index,C17856610_NYSE_CYN_0,C17856610_NYSE_CYN_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,76.79,
,Index,C17989510_NYSE_CLC_0,C17989510_NYSE_CLC_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,64.37,
,Index,C18449610_NYSE_CLH_0,C18449610_NYSE_CLH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,56.8,
,Index,C18449910_NASDAQ_CLNE_0,C18449910_NASDAQ_CLNE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,9.29,
,Index,C18449C40_NASDAQ_CDTI_0,C18449C40_NASDAQ_CDTI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,2.2,
,Index,C18450W10_NASDAQ_CLTH_0,C18450W10_NASDAQ_CLTH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.0235,
,Index,C18451N20_NASDAQ_CLNT_0,C18451N20_NASDAQ_CLNT_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,5.0,
,Index,C18482P10_NASDAQ_CLFD_0,C18482P10_NASDAQ_CLFD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,13.66,
,Index,C18538R10_NYSE_CLW_0,C18538R10_NYSE_CLW_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,72.05,
,Index,C18683K10_NYSE_CLF_0,C18683K10_NYSE_CLF_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,13.75,
,Index,C18905410_NYSE_CLX_0,C18905410_NYSE_CLX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,89.29,
,Index,C18911Q10_NYSE_CLD_0,C18911Q10_NYSE_CLD_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,13.71,
,Index,C18911V10_NASDAQ_CLDS_0,C18911V10_NASDAQ_CLDS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.015,
,Index,C18914C10_AMEX_GLQ_0,C18914C10_AMEX_GLQ_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,14.94,
,Index,C18914E10_AMEX_GLO_0,C18914E10_AMEX_GLO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,12.59,
,Index,C18946410_NASDAQ_CLVS_0,C18946410_NASDAQ_CLVS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,43.82,
,Index,C18946Q10_NASDAQ_CLPHY_0,C18946Q10_NASDAQ_CLPHY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,8.503,
,Index,C18975410_NYSE_COH_0,C18975410_NYSE_COH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,37.35,
,Index,C18976M10_NASDAQ_CISG_0,C18976M10_NASDAQ_CISG_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,6.67,
,Index,C19064310_NASDAQ_COTE_0,C19064310_NASDAQ_COTE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.03,
,Index,C19075F10_NYSE_CIE_0,C19075F10_NYSE_CIE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,14.82,
,Index,C19089710_NASDAQ_COBZ_0,C19089710_NASDAQ_COBZ_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,11.55,
,Index,C19108520_NASDAQ_CCLAY_0,C19108520_NASDAQ_CCLAY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,8.476,
,Index,C19121610_NYSE_KO_0,C19121610_NYSE_KO_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,41.78,
,Index,C19122T10_NYSE_CCE_0,C19122T10_NYSE_CCE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,46.54,
,Index,C19124110_NYSE_KOF_0,C19124110_NYSE_KOF_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,106.96,
,Index,C19188J10_NASDAQ_COCP_0,C19188J10_NASDAQ_COCP_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,0.395,
,Index,C19210850_NYSE_CDE_0,C19210850_NYSE_CDE_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,7.19,
,Index,C19217610_NASDAQ_JVA_0,C19217610_NASDAQ_JVA_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,7.21,
,Index,C19239V30_NASDAQ_CCOI_0,C19239V30_NASDAQ_CCOI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,34.25,
,Index,C19242210_NASDAQ_CGNX_0,C19242210_NASDAQ_CGNX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,42.26,
,Index,C19244610_NASDAQ_CTSH_0,C19244610_NASDAQ_CTSH_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,45.73,
,Index,C19247910_NASDAQ_COHR_0,C19247910_NASDAQ_COHR_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,65.06,
,Index,C19247A10_NYSE_CNS_0,C19247A10_NYSE_CNS_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,43.0,
,Index,C19247L10_NYSE_RQI_0,C19247L10_NYSE_RQI_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,11.41,
,Index,C19248A10_NYSE_UTF_0,C19248A10_NYSE_UTF_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,24.25,
,Index,C19401410_NYSE_CFX_0,C19401410_NYSE_CFX_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,64.08,
,Index,C19416210_NYSE_CL_0,C19416210_NYSE_CL_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,63.64,
,Index,C19624R10_NYSE_CLNY_0,C19624R10_NYSE_CLNY_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
,,,,,,,,,,0,22.77,
,Index,C19723610_NASDAQ_COLB_0,C19723610_NASDAQ_COLB_0,0,TRUE,None,Constant,Constant,% ANNU actual/360,Term,0,
