TripleID, SpotPrice
C54338V10_NASDAQ_LZAGY,11.959
C54414710_NYSE_LO,59.78
C54567W20_NASDAQ_LOTE,0.014
C54634710_NYSE_LPX,14.16
C54866110_NYSE_LOW,53.54
C54928210_NYSE_LUB,5.21
C55002110_NASDAQ_LULU,39.07
C55003T10_NYSE_LL,57.03
C55027E10_NASDAQ_LMNX,18.94
C55035110_NASDAQ_LUNA,1.52
C55053710_NASDAQ_LSTS,0.1001
C55067R10_NASDAQ_LUXR,0.0070
C55068R20_NYSE_LUX,52.27
C55081910_NYSE_LDL,31.31
C55261F10_NYSE_MTB,124.59
C55262C10_NYSE_MBI,9.92
C55264U10_NASDAQ_MBFI,28.85
C55267610_NYSE_MDC,28.46
C55269010_NYSE_MDU,31.33
C55269710_NASDAQ_MDCA,22.56
C55272X10_NYSE_MFA,8.43
C55277P10_NASDAQ_MGEE,40.1
C55277R30_NASDAQ_MELA,2.27
C55278T10_NYSE_MIL,7.9
C55279L10_NASDAQ_MCIG,0.28
C55284810_NYSE_MTG,8.45
C55295310_NYSE_MGM,24.2
C55303J10_NASDAQ_MGPI,12.18
C55305B10_NYSE_MHO,22.1
C55306N10_NASDAQ_MKSI,33.95
C55314U10_NASDAQ_MMRF,0.026
C55315B10_NASDAQ_MNAP,0.1365
C55345K10_NYSE_MRC,24.42
C55347P10_NASDAQ_MRIC,0.94
C55349810_NYSE_MSA,55.05
C55354G10_NYSE_MSCI,46.29
C55376910_NASDAQ_MNTG,4.5
C55382910_NYSE_MVC,12.41
C55385910_NYSE_MVO,27.12
C55402X10_NASDAQ_MWIV,144.61
C55405W10_NASDAQ_MYRG,23.99
C55405Y10_NASDAQ_MTSI,25.01
C55409410_NASDAQ_MBCI,0.0045
C55414210_NASDAQ_MBMI,0.0433
C55422510_NASDAQ_MCBC,5.14
C55438210_NYSE_MAC,66.24
C55448910_NYSE_CLI,21.13
C55608B10_NYSE_MIC,70.84
C55616P10_NYSE_M,60.64
C55626910_NASDAQ_SHOO,33.9
C55826P10_NASDAQ_MSG,65.69
C55903Q10_AMEX_MVG,8.3
C55907920_NASDAQ_MGLN,54.68
C55908010_NYSE_MMP,81.98
C55916610_NASDAQ_MGIC,7.74
C55922240_NYSE_MGA,112.58
C55933J20_NYSE_MX,12.21
C55939L20_NASDAQ_MNGA,1.16
C55942440_NASDAQ_MAG,30.35
C55973B10_NYSE_MHR,6.14
C56035L10_NYSE_MAIN,32.49
C56062Y10_NASDAQ_MSFG,17.44
C56275010_NASDAQ_MANH,28.82
C56312210_NASDAQ_MHTX,0.149
C56342010_NASDAQ_MNTX,13.58
C56357110_NYSE_MTW,28.47
C56400P20_NASDAQ_MNKD,7.15
C56418H10_NYSE_MAN,76.67
C56456310_NASDAQ_MANT,29.32
C56501R10_NYSE_MFC,20.04
C56584910_NYSE_MRO,40.21
C56585A10_NYSE_MPC,92.39
C56624R10_NASDAQ_MCHX,8.64
C56633010_NYSE_MCS,17.41
C56790810_NYSE_HZO,18.65
C56804Q20_NASDAQ_MRNA,1.18
C57060D10_NASDAQ_MKTX,59.78
C57063L10_NASDAQ_MKTO,34.06
C57075910_NYSE_MWE,79.73
C57164Y10_NYSE_VAC,61.25
C57174810_NYSE_MMC,53.0
C57190320_NASDAQ_MAR,71.07
C57307510_NASDAQ_MRTN,19.77
C57308310_NYSE_MSO,4.32
C57328410_NYSE_MLM,131.5
C57333110_NASDAQ_MMLP,38.37
C57381020_NASDAQ_MARUY,72.629
C57381430_NASDAQ_MAURY,16.701
C57459910_NYSE_MAS,24.03
C57479510_NASDAQ_MASI,22.03
C57538510_NYSE_DOOR,58.0
C57541610_NASDAQ_MMMW,0.0147
C57541P20_NASDAQ_MHYS,8.0E-4
C57632310_NYSE_MTZ,30.58
C57636Q10_NYSE_MA,76.23
C57648520_NYSE_MTDR,25.11
C57669010_NYSE_MTRN,33.23
C57685310_NASDAQ_MTRX,24.12
C57686G10_NYSE_MATX,27.73
C57708110_NASDAQ_MAT,34.84
C57712810_NASDAQ_MATW,46.8
C57722310_NASDAQ_MTSN,2.56
C57722W10_NASDAQ_MFRM,64.18
C57770730_NASDAQ_MVRM,0.2658
C57772K10_NASDAQ_MXIM,31.08
C57776710_NASDAQ_MXWL,9.58
C57776J10_NYSE_MXL,8.77
C57776X10_NASDAQ_MAXD,0.15
C57793310_NYSE_MMS,41.86
C57886P10_NASDAQ_MZOR,14.63
C57948910_NYSE_MNI,4.21
C57978020_NYSE_MKC,69.13
C58003710_NYSE_MDR,7.03
C58013510_NYSE_MCD,92.5
C58039P10_NYSE_MUX,2.35
C58047P10_NASDAQ_MCGC,4.03
C58058910_NASDAQ_MGRC,36.92
C58064510_NYSE_MHFI,85.2
C58155Q10_NYSE_MCK,199.63
C58282820_NASDAQ_MDTV,0.0115
C58283910_NYSE_MJN,97.0
C58319P10_NYSE_MIG,6.07
C58333410_NYSE_MWV,42.61
C58342110_NASDAQ_MEAS,85.72
C58384010_NYSE_MTL,1.7
C58392810_NASDAQ_TAXI,12.59
C58404510_NASDAQ_MDAS,23.08
C58405D10_NASDAQ_MDBX,10.46
C58407020_NASDAQ_MDFI,0.026
C58439310_NASDAQ_MEDA,0.0634
C58440410_NYSE_MEG,15.61
C58449L10_NASDAQ_MDCI,13.79
C58450210_NASDAQ_REFG,0.1825
C58455T20_NASDAQ_MCTH,0.0115
C58457X20_NASDAQ_MDLH,0.0289
C58463J30_NYSE_MPW,13.85
C58464T10_NASDAQ_MDCN,0.749
C58468810_NASDAQ_MDCO,25.87
C58470H10_NYSE_MED,34.14
C58471A10_NASDAQ_MDSO,49.25
C58471E10_NASDAQ_MJMD,0.1799
C58501310_NASDAQ_MZEI,0.1112
C58501N10_NASDAQ_MDVN,92.48
C58502B10_NYSE_MD,56.85
C58505510_NYSE_MDT,64.77
C58514110_NASDAQ_MEET,2.22
C58546410_NASDAQ_MPEL,28.08
C58604810_NASDAQ_MEMP,22.32
C58605Q10_NASDAQ_MRD,28.05
C58657910_NASDAQ_MENB,0.36
C58718310_NASDAQ_MNTR,0.78
C58720010_NASDAQ_MENT,22.2
C58733R10_NASDAQ_MELI,117.32
C58805610_NASDAQ_MERC,10.12
C58933910_NASDAQ_MKGAY,29.069
C58933Y10_NYSE_MRK,61.05
C58937810_NASDAQ_MRCY,11.02
C58940010_NYSE_MCY,51.1
C58943310_NYSE_MDP,46.45
C58949910_NASDAQ_MRGE,2.65
C58958410_NASDAQ_VIVO,18.77
C58984R30_NASDAQ_MRHD,0.25
C58988910_NASDAQ_MMSI,12.35
C59001A10_NYSE_MTH,40.15
C59001K10_NYSE_MTOR,13.98
C59032810_NASDAQ_MACK,6.87
C59047Q10_NASDAQ_MERU,3.73
C59067210_NYSE_MSB,19.09
C59117610_AMEX_MEA,1.25
C59140T10_NASDAQ_MRNJ,8.0E-4
C59151K10_NASDAQ_MEOH,68.99
C59152020_NYSE_MEI,41.13
C59156R10_NYSE_MET,54.84
C59161R10_NASDAQ_METR,22.95
C59267110_NASDAQ_MXCYY,39.791
C59268810_NYSE_MTD,270.71
C59408Q10_NASDAQ_MIK,17.49
C59410T10_NASDAQ_MGDDY,21.798
C59479310_NASDAQ_MCRL,12.5
C59490110_NASDAQ_MCRS,67.99
C59491810_NASDAQ_MSFT,46.47
C59496030_NASDAQ_MVIS,2.06
C59501710_NASDAQ_MCHP,48.97
C59502G10_NASDAQ_MCTC,0.0050
C59511210_NASDAQ_MU,33.135
C59513710_NASDAQ_MSCC,26.48
C59522J10_NYSE_MAA,73.09
C59627810_NASDAQ_MIDD,87.63
C59804T10_NYSE_MPO,6.26
C59862630_NASDAQ_MKRS,0.19
C59935P20_NASDAQ_MLSS,1.9
C60040N10_NYSE_MM,2.09
C60052710_NYSE_MILL,4.64
C60054410_NASDAQ_MLHR,30.3
C60249610_NASDAQ_MDXG,7.14
C60255A10_NASDAQ_VOIS,0.0016
C60267010_NASDAQ_MDST,0.01
C60267510_NYSE_MR,31.12
C60313P10_NASDAQ_RITE,4.0E-4
C60315810_NYSE_MTX,64.18
C60317330_NASDAQ_MINE,0.0069
C60650110_NASDAQ_MIND,10.36
C60671020_NASDAQ_MITK,2.97
C60671Q10_NASDAQ_MITL,9.96
C60682210_NYSE_MTU,5.77
C60687Y10_NYSE_MFG,3.85
C60739U20_NASDAQ_MOBL,11.41
C60740910_NYSE_MBT,18.77
C60740F10_NASDAQ_MINI,39.09
C60743F10_NASDAQ_MOBQ,0.49
C60752510_NYSE_MODN,9.22
C60767410_NASDAQ_MDRM,0.0498
C60782810_NYSE_MOD,13.9
C60786L10_NASDAQ_MLNK,3.99
C60819010_NYSE_MHK,147.28
C60852T10_NASDAQ_MLPH,0.01
C60855R10_NYSE_MOH,46.54
C60868910_NASDAQ_MLER,0.08
C60871R20_NYSE_TAP,71.82
C60875310_NYSE_MCP,1.6
C60877T10_NASDAQ_MNTA,11.81
C60902710_NASDAQ_MCRI,12.94
C60920710_NASDAQ_MDLZ,35.32
C60935Y20_NASDAQ_MGI,13.95
C60972010_NYSE_MNR,10.93
C60983910_NASDAQ_MPWR,47.01
C61022P10_NASDAQ_TYPE,28.68
C61023610_NASDAQ_MNRO,51.51
C61166W10_NYSE_MON,114.67
C61174010_NASDAQ_MNST,89.91
C61174210_NYSE_MWW,5.45
C61186210_NASDAQ_TQLA,0.075
C61536910_NYSE_MCO,95.5
C61744644_NYSE_MS,34.86
C61770010_NASDAQ_MORN,68.85
C61945C10_NYSE_MOS,47.14
C61971810_NASDAQ_MOSY,3.14
C62007630_NYSE_MSI,61.02
C62458010_NYSE_MOV,36.91
C62472C10_NASDAQ_XDSL,0.0010
C62475610_NYSE_MLI,29.81
C62475810_NYSE_MWA,9.14
C62540Q10_NASDAQ_MULI,0.06
C62541B10_NASDAQ_MFLX,10.07
C62545310_NASDAQ_MGAM,36.15
C62671710_NYSE_MUR,58.99
C62675510_NYSE_MUSA,54.61
C62818710_NASDAQ_MSTG,0.0245
C62846410_NYSE_MYE,19.03
C62853010_NASDAQ_MYL,47.96
C62855J10_NASDAQ_MYGN,36.84
C62856A10_NASDAQ_MYMX,0.0378
C62856T10_NASDAQ_MYRY,0.0071
C62877810_NASDAQ_NBTB,24.08
C62885220_NYSE_NCS,20.09
C62886E10_NYSE_NCR,33.49
C62886K10_NASDAQ_NCIT,10.32
C62912R10_NASDAQ_NGPC,6.5
C62913M10_NYSE_NGL,42.93
C62914B10_NASDAQ_EGOV,18.72
C62915640_NYSE_NL,8.74
C62933710_NASDAQ_NNBR,29.4
C62936P10_NASDAQ_NPSP,28.56
C62937750_NYSE_NRG,30.8
C62942M20_NYSE_DCM,17.44
C62944520_NASDAQ_NVEC,68.95
C63007710_NASDAQ_NANO,16.33
C63008720_AMEX_NNVC,3.7
C63009Q10_NASDAQ_CTLE,0.037
C63009Y10_NASDAQ_NTEK,0.055
C63110310_NASDAQ_NDAQ,43.28
C63364370_NYSE_NBG,3.46
C63370710_NYSE_NBHC,20.02
C63501710_NASDAQ_FIZZ,18.44
C63530910_NASDAQ_NCMI,14.15
C63618010_NYSE_NFG,76.8
C63627430_NYSE_NGG,73.71
C63633D10_NYSE_NHI,64.18
C63637510_NASDAQ_NHLD,0.525
C63651810_NASDAQ_NATI,32.91
C63707110_NYSE_NOV,82.63
C63713810_NASDAQ_NPBC,10.15
C63741710_NYSE_NNN,37.13
C63861C10_NYSE_NSM,32.31
C63886Q10_NYSE_NGS,26.97
C63888P40_NASDAQ_NHTC,19.9
C63888U10_NYSE_NGVC,18.83
C63890410_NASDAQ_NAVG,63.4
C63900P10_NYSE_NRP,15.08
C63901A20_NASDAQ_NNAN,9.0E-4
C63905010_NASDAQ_BABY,28.99
C63905A10_NYSE_NTZ,2.29
C63910B10_NYSE_NLS,12.27
C63934E10_NYSE_NAV,39.64
C63935N10_NYSE_NCI,15.68
C63937X10_AMEX_NAVB,1.33
C63948P20_NASDAQ_NPWZ,0.015
C64007910_NYSE_NP,55.39
C64026810_NASDAQ_NKTR,14.02
C64031N10_NYSE_NNI,43.04
C64049110_NASDAQ_NEOG,41.42
C64049M20_NASDAQ_NEO,5.46
C64051M40_NASDAQ_NEON,3.08
C64065040_NASDAQ_NBS,5.72
C64067130_NASDAQ_NEPH,0.766
C64077P10_NASDAQ_NEPT,1.91
C64107N20_NASDAQ_UEPS,13.97
C64110D10_NASDAQ_NTAP,42.16
C64110L10_NASDAQ_NFLX,479.33
C64111Q10_NASDAQ_NTGR,32.77
C64112L20_NASDAQ_NSAV,5.0E-4
C64115A40_NASDAQ_NTWK,3.02
C64115T10_NASDAQ_NTCT,47.0
C64118P10_NASDAQ_NLST,1.09
C64118Q10_NYSE_N,88.94
C64118U10_NYSE_NQ,6.4
C64121N10_NASDAQ_NTIP,2.15
C64125530_NASDAQ_NURO,1.79
C64125C10_NASDAQ_NBIX,16.12
C64125G20_NASDAQ_NWCN,0.085
C64126X20_NYSE_NSR,28.86
C64127R30_AMEX_CUR,3.85
C64129C20_NASDAQ_NTRR,0.16
C64156L10_AMEX_NSU,4.07
C64187210_NASDAQ_NECA,4.0E-4
C64190A10_AMEX_NRO,5.1
C64384820_NASDAQ_NENE,1.39
C64453510_AMEX_NGD,5.86
C64602510_NYSE_NJR,52.33
C64704U30_NASDAQ_NMED,0.4299
C64755110_NYSE_NMFC,15.35
C64758110_NYSE_EDU,22.68
C64828T10_NYSE_NRZ,6.31
C64917210_NASDAQ_NWTR,0.09
C64929510_NYSE_NWY,3.3
C64944510_NYSE_NYCB,15.93
C64960450_NASDAQ_NYMT,7.94
C65011110_NYSE_NYT,12.36
C65105M50_NYSE_NCT,13.48
C65122910_NYSE_NWL,34.32
C65129010_NYSE_NFX,40.0
C65151110_NASDAQ_NLNK,26.6
C65158710_NYSE_NEU,410.06
C65163910_NYSE_NEM,25.29
C65171850_NYSE_NR,11.86
C65182410_NASDAQ_NEWP,17.97
C65249B10_NASDAQ_NWSA,17.62
C65249B20_NASDAQ_NWS,17.26
C65251F10_NASDAQ_NEWS,11.44
C65252610_NASDAQ_NEWT,2.76
C65333R20_NASDAQ_NXTYQ,5.0E-4
C65336K10_NASDAQ_NXST,45.17
C65337E20_NASDAQ_NXOI,0.028
C65339F10_NYSE_NEE,97.24
C65340G10_NYSE_NHF,11.45
C65340V10_NASDAQ_NGMC,0.02
C65365610_NASDAQ_NICE,40.05
C65410610_NYSE_NKE,82.4
C65440R10_NYSE_NMBL,27.96
C65462410_NYSE_NTT,32.85
C65473P10_NYSE_NI,40.39
C65480220_NASDAQ_NDEKY,26.076
C65487X10_NYSE_NOAH,15.56
C65490220_NYSE_NOK,8.49
C65504410_NYSE_NBL,70.61
C65510710_NASDAQ_NROM,1.7
C65535H20_NYSE_NMR,6.44
C65540B10_NASDAQ_NDLS,17.7
C65542W10_NYSE_NOR,4.32
C65555510_NASDAQ_NRDS,0.0142
C65566310_NASDAQ_NDSN,80.92
C65566410_NYSE_JWN,69.98
C65584410_NYSE_NSC,108.64
C65653160_NASDAQ_NHYDY,5.973
C65656850_NASDAQ_NRTLQ,0.0061
C65684410_NYSE_NOA,6.36
C65748810_NASDAQ_NBRI,0.0065
C66401P10_NASDAQ_NTLNF,0.0030
C66439710_NYSE_NU,46.34
C66541610_NASDAQ_NMEX,0.144
C66553110_AMEX_NOG,15.95
C66582610_NYSE_NTI,25.35
C66585910_NASDAQ_NTRS,68.62
C66611T10_NASDAQ_NFBK,13.56
C66680710_NYSE_NOC,127.55
C66704R70_NYSE_NRF,18.27
C66734010_NASDAQ_NWBI,12.45
C66737P60_NASDAQ_NWBO,5.99
C66774610_NASDAQ_NWPX,36.62
C66807430_NYSE_NWE,49.28
C66987E20_AMEX_NG,3.68
C66987G10_NASDAQ_NVDQ,13.38
C66987M60_NASDAQ_NVTL,2.3
C66988K10_AMEX_NCQ,1.11
C66989U10_NASDAQ_NOHO,1.0E-4
C66989V10_NASDAQ_NOVC,0.26
C67000210_NASDAQ_NVAX,4.9
C67010020_NYSE_NVO,44.78
C67011H10_NASDAQ_NRBT,0.055
C67018T10_NYSE_NUS,42.19
C67020Q30_NASDAQ_NTLS,12.82
C67020Y10_NASDAQ_NUAN,16.87
C67034610_NYSE_NUE,55.43
C67058H10_NYSE_NS,66.94
C67059L10_NYSE_NSH,43.05
C67060H10_NASDAQ_NNRX,0.055
C67060U10_NASDAQ_NPHC,0.0073
C67066G10_NASDAQ_NVDA,19.79
C67068210_AMEX_NMZ,12.92
C67069D10_NASDAQ_NTRI,16.45
C67070410_NASDAQ_NUVA,36.15
C67070X10_AMEX_NZF,14.17
C67071B10_AMEX_JRS,11.151
C67071L10_AMEX_NVG,14.6
C67072V10_NASDAQ_NXTM,13.98
C67083710_NYSE_OGE,37.32
C67086D20_NASDAQ_NYXO,1.0E-4
C67086W10_NASDAQ_AMCF,2.87
C67087210_NYSE_OMG,27.73
C67091J10_NASDAQ_NXTD,3.8
C67091K20_NYSE_NES,14.0
C67103H10_NASDAQ_ORLY,158.24
C67103X10_NYSE_OFG,15.93
C67104410_NASDAQ_OSIS,68.85
C67105N20_NASDAQ_OSLH,0.024
C67107W10_NASDAQ_OIIM,2.92
C67176P10_NASDAQ_OKME,0.25
C67400120_NYSE_OAK,50.91
C67421510_NYSE_OAS,46.11
C67457R10_NASDAQ_OXDG,0.0070
C67459910_NYSE_OXY,98.55
C67487030_NASDAQ_OPTT,1.22
C67523210_NYSE_OII,65.35
C67523410_NASDAQ_OCFC,16.13
C67551U10_NYSE_OZM,12.19
C67572P10_NASDAQ_OCTX,5.24
C67574630_NYSE_OCN,28.45
C67575P20_NASDAQ_OCLS,2.42
C67575Y10_NASDAQ_OVTZ,0.065
C67606R10_NASDAQ_ODMO,0.06
C67611810_NASDAQ_OMEX,1.13
C67622010_NYSE_ODP,5.59
C67786210_NASDAQ_LUKOY,58.137
C67802610_NYSE_OIS,62.81
C67958010_NASDAQ_ODFL,69.95
C68003310_NASDAQ_ONB,13.21
C68022310_NYSE_ORI,14.95
C68066520_NYSE_OLN,27.21
C68162K10_NASDAQ_ZEUS,23.32
C68163W10_NASDAQ_OCPNY,37.007
C68190410_NYSE_OCR,63.3
C68191910_NYSE_OMC,71.7
C68193610_NYSE_OHI,37.15
C68210P10_NYSE_OME,15.2
C68212810_NASDAQ_OVTI,27.89
C68212910_NYSE_OMN,8.23
C68212U10_NASDAQ_OMCM,0.14
C68214310_NASDAQ_OMER,14.06
C68215130_NASDAQ_OMRNY,44.836
C68215910_NYSE_ASGN,29.82
C68215W10_NASDAQ_OMTK,2.69
C68215X10_NASDAQ_OMVE,5.0E-4
C68218910_NASDAQ_ONNN,9.91
C68220320_NASDAQ_ONCI,0.0010
C68230A10_NASDAQ_OGXI,3.16
C68230M20_NASDAQ_OCLG,0.0055
C68231010_NASDAQ_ONCY,1.31
C68232410_NASDAQ_ONTY,2.23
C68232V10_NASDAQ_ONTX,5.52
C68234L10_NASDAQ_ONCS,0.609
C68234X10_NASDAQ_OMED,19.05
C68243Q10_NASDAQ_FLWS,6.11
C68268010_NYSE_OKE,70.98
C68268N10_NYSE_OKS,58.41
C68372T20_NASDAQ_OPXA,1.4
C68375N10_NYSE_OPK,8.69
C68375Q40_NASDAQ_OPLK,19.33
C68379710_NYSE_OPY,23.7
C68384X10_NASDAQ_OPXS,0.0124
C68389X10_NYSE_ORCL,40.64
C68403P20_NASDAQ_ORMP,8.93
C68406010_NYSE_ORAN,14.83
C68554V10_NASDAQ_OSUR,7.94
C68555P10_NASDAQ_ORBC,6.2
C68556410_NYSE_ORB,27.1
C68557K10_NYSE_OWW,8.28
C68572N10_AMEX_TIS,26.56
C68616410_NASDAQ_OREX,6.09
C68619F20_AMEX_ONP,1.79
C68620A10_AMEX_ONVO,7.18
C68627510_AMEX_OESX,5.6
C68628V30_NYSE_ORN,10.35
C68633010_NYSE_IX,75.04
C68633D10_NASDAQ_ORIT,14.75
C68668810_NYSE_ORA,28.1
C68823920_NYSE_OSK,49.96
C68827R10_NASDAQ_OSIR,13.15
C68964810_NASDAQ_OTTR,28.24
C69007010_NASDAQ_OUTR,61.23
C69036R40_NASDAQ_OGSRB,6.05
C69073210_NYSE_OMI,34.45
C69074210_NYSE_OC,35.03
C69076840_NYSE_OI,31.66
C69149730_NYSE_OXM,62.25
C69182840_NASDAQ_OXGN,2.33
C69207P30_NASDAQ_OXBT,4.03
C69318G10_NYSE_PBF,27.53
C69318J10_NASDAQ_PCCC,22.71
C69323K10_NASDAQ_PCMI,10.46
C69325Q10_NASDAQ_PCTI,8.02
C69327R10_NASDAQ_PDCE,54.84
C69328210_NASDAQ_PDFS,20.29
C69329Y10_NASDAQ_PDLI,9.59
C69331C10_NYSE_PCG,47.54
C69332020_NYSE_PHH,23.99
C69336620_NASDAQ_PICO,21.12
C69336V10_NASDAQ_PGTI,10.84
C69344F10_NASDAQ_PMCS,7.645
C69347510_NYSE_PNC,85.47
C69348310_NYSE_PKX,83.62
C69349H10_NYSE_PNM,26.65
C69350610_NYSE_PPG,203.92
C69351T10_NYSE_PPL,33.7
C69357C50_NASDAQ_PRGX,6.05
C69360J10_NYSE_PSB,82.45
C69365610_NYSE_PVH,127.77
C69370C10_NASDAQ_PTC,39.56
C69404D10_NASDAQ_PACB,5.49
C69410310_NYSE_ROYT,11.15
C69412V10_NASDAQ_PCBK,13.39
C69423U30_NASDAQ_PEIX,23.1
C69471910_NASDAQ_POIL,0.0161
C69487310_NASDAQ_PSUN,2.06
C69511310_NASDAQ_PHLI,0.044
C69512710_NASDAQ_PCRX,104.14
C69515610_NYSE_PKG,70.1
C69562K10_NASDAQ_PTIE,3.87
C69607740_AMEX_PTN,1.0
C69642930_NYSE_PLL,84.8
C69743510_NYSE_PANW,89.98
C69766020_NYSE_PAM,9.71
C69784410_NASDAQ_MXOM,0.018
C69790010_NASDAQ_PAAS,12.95
C69806B10_NASDAQ_PGLO,0.0188
C69835410_NYSE_P,26.41
C69840W10_NASDAQ_PNRA,155.74
C69913R40_NASDAQ_PRGN,5.31
C69946210_NASDAQ_PRXL,58.11
C70065810_AMEX_PRK,78.05
C70068920_NASDAQ_PKPL,0.37
C70108110_NYSE_PKD,6.11
C70109410_NYSE_PH,117.58
C70135410_NASDAQ_PRKR,1.26
C70159Q10_NYSE_PKY,20.6
C70187710_NYSE_PE,20.7
C70211M10_NASDAQ_PTNR,7.59
C70307010_NASDAQ_PPRO,2.24
C70319A10_NASDAQ_PFND,0.0022
C70336N10_NASDAQ_PTSC,0.0642
C70339510_NASDAQ_PDCO,40.91
C70348110_NASDAQ_PTEN,32.54
C70432610_NASDAQ_PAYX,42.47
C70438S10_NASDAQ_PYDS,0.1349
C70454910_NYSE_BTU,14.88
C70501510_NYSE_PSO,17.99
C70509V10_NYSE_PEB,39.17
C70557310_NASDAQ_PEGA,21.8
C70563410_NASDAQ_PKIN,12.75
C70658210_NASDAQ_PENC,0.062
C70686R10_NASDAQ_PCO,1.49
C70705110_NASDAQ_PENX,14.12
C70706P10_NYSE_PGH,5.93
C70756910_NASDAQ_PENN,12.08
C70788210_NYSE_PVA,13.5
C70788710_NYSE_PWE,7.22
C70806210_NASDAQ_PNNT,11.58
C70816010_NYSE_JCP,10.94
C70910210_NYSE_PEI,20.24
C70931T10_NYSE_PMT,22.05
C70959W10_NYSE_PAG,46.21
C71270410_NASDAQ_PBCT,15.0
C71327810_NYSE_PBY,11.41
C71329110_NYSE_POM,27.21
C71344810_NYSE_PEP,91.86
C71366130_NASDAQ_PPHM,1.56
C71366R70_NASDAQ_PSMI,12.45
C71372U10_NASDAQ_PWRD,21.63
C71375U10_NASDAQ_PRFT,17.07
C71377E10_NASDAQ_PFMT,9.14
C71383110_NASDAQ_PSEM,9.91
C71404610_NYSE_PKI,45.44
C71423610_NYSE_PBT,13.91
C71568410_NYSE_TLK,48.25
C71570920_NASDAQ_PVSP,1.0E-4
C71601310_NASDAQ_PTQMF,0.050412
C71638210_NASDAQ_PETS,14.25
C71646E10_NYSE_PTR,147.76
C71646J10_NYSE_PZE,6.58
C71647K10_NASDAQ_PTRC,0.055
C71649T10_NASDAQ_PHUN,0.0050
C71674810_NYSE_PQ,6.08
C71674W30_NASDAQ_PEII,0.0012
C71676810_NASDAQ_PETM,71.26
C71676J10_NASDAQ_PSON,0.1675
C71693310_NASDAQ_PCYC,120.13
C71708110_NYSE_PFE,29.4
C71709820_NASDAQ_PFSW,8.89
C71713930_NASDAQ_PARS,0.0421
C71714F10_NYSE_PMC,25.46
C71714G10_AMEX_PIP,2.3
C71715W10_NASDAQ_PHRX,0.0042
C71817210_NYSE_PM,84.0
C71854610_NYSE_PSX,87.06
C71902E60_NYSE_PNX,62.42
C71910C10_NYSE_FENG,9.92
C71935830_NASDAQ_PHMD,7.36
C71940510_NASDAQ_PLAB,8.52
C72018610_NYSE_PNY,36.58
C72019020_NYSE_PDM,19.83
C72027910_NYSE_PIR,15.35
C72128310_NYSE_PIKE,11.97
C72147K10_NASDAQ_PPC,30.4
C72201410_NYSE_PHK,13.0
C72201Y10_NYSE_PDI,33.35
C72333010_NASDAQ_PNPFF,0.284142
C72345610_NYSE_PNK,26.82
C72346Q10_NASDAQ_PNFP,36.0
C72348410_NYSE_PNW,56.86
C72348P10_NYSE_PF,33.55
C72366410_NYSE_PES,14.37
C72378710_NYSE_PXD,197.96
C72383630_NASDAQ_PPSI,8.35
C72407810_NYSE_PJC,55.44
C72447910_NYSE_PBI,27.28
C72581M30_NASDAQ_PXLW,7.35
C72650310_NYSE_PAA,60.76
C72651A10_NYSE_PAGP,31.38
C72703D10_NASDAQ_PLPL,0.225
C72749310_NYSE_PLT,47.62
C72811P10_NASDAQ_PNTV,0.018
C72913210_NASDAQ_PLXS,41.04
C72925110_NYSE_PCL,41.26
C72940R10_NASDAQ_PSTI,2.99
C72941W10_NYSE_PGEM,12.85
C73106810_NYSE_PII,146.98
C73151110_NASDAQ_PLLX,0.0327
C73172K10_NASDAQ_PLCM,13.49
C73179P10_NYSE_POL,38.1
C73179V10_NYSE_PPO,43.92
C73278L10_NASDAQ_POOL,55.25
C73287210_NASDAQ_PLKI,40.0
C73317470_NASDAQ_BPOP,30.83
C73640Q10_NASDAQ_PRAA,57.12
C73650884_NYSE_POR,34.13
C73701010_NASDAQ_PTLA,27.35
C73727310_NYSE_PT,2.29
C73739710_NASDAQ_POSC,0.0045
C73744610_NYSE_POST,36.25
C73754Y10_NASDAQ_PBPB,12.42
C73755L10_NYSE_POT,34.36
C73763010_NASDAQ_PCH,42.76
C73875410_NASDAQ_POWN,0.0199
C73912810_NASDAQ_POWL,53.99
C73927610_NASDAQ_POWI,59.6
C73936N10_NYSE_POWR,11.45
C73941U10_NASDAQ_POZN,8.35
C73972710_NASDAQ_PRAN,2.39
C74005P10_NYSE_PX,132.53
C74018910_NYSE_PCP,241.76
C74019B20_NASDAQ_PAOS,0.138
C74022D30_NYSE_PDS,11.44
C74036740_NASDAQ_PFBC,24.08
C74051M10_NASDAQ_PRHL,0.09
C74056610_NASDAQ_PPRW,0.02
C74058510_NYSE_PGI,12.75
C74112D10_NYSE_PBH,35.32
C74139C10_NYSE_PVG,6.49
C74144T10_NASDAQ_TROW,81.01
C74150340_NASDAQ_PCLN,1198.86
C74151110_NASDAQ_PSMT,89.78
C74154B20_NASDAQ_PBMD,1.0332
C74164F10_NASDAQ_PRIM,28.84
C74164M10_NYSE_PRI,50.27
C74164Q20_NASDAQ_PMCM,0.0013
C74164W10_NYSE_PPP,5.95
C74165N10_NASDAQ_PRMW,4.56
C74267C10_NYSE_PRA,46.01
C74269U20_NASDAQ_PKT,10.4
C74271810_NYSE_PG,83.32
C74280630_NASDAQ_PCYN,0.12
C74296210_NASDAQ_PVTB,30.25
C74318710_NASDAQ_PGNX,5.47
