IPG_C46069010|693|USD|
IPG_C46069010|694|USD|
ALL_C02000210|695|USD|
ALL_C02000210|696|USD|
ALL_C02000210|697|USD|
ALL_C02000210|698|USD|
ALL_C02000210|699|USD|
PBR_C71654V40|700|USD|
PBR_C71654V40|701|USD|
PBR_C71654V40|702|USD|
PBR_C71654V40|703|USD|
PBR_C71654V40|704|USD|
C_C17296742|705|USD|
C_C17296742|706|USD|
C_C17296742|707|USD|
C_C17296742|708|USD|
C_C17296742|709|USD|
SWN_C84546710|710|USD|
SWN_C84546710|711|USD|
SWN_C84546710|712|USD|
SWN_C84546710|713|USD|
SWN_C84546710|714|USD|
WMG_C93455010|715|USD|
WMG_C93455010|716|USD|
WMG_C93455010|717|USD|
WMG_C93455010|718|USD|
WMG_C93455010|719|USD|
YHOO_C98433210|720|USD|
YHOO_C98433210|721|USD|
YHOO_C98433210|722|USD|
YHOO_C98433210|723|USD|
YHOO_C98433210|724|USD|
ANF_C00289620|725|USD|
ANF_C00289620|726|USD|
ANF_C00289620|727|USD|
ANF_C00289620|728|USD|
ANF_C00289620|729|USD|
LLEN_C50162D10|730|USD|
LLEN_C50162D10|731|USD|
LLEN_C50162D10|732|USD|
LLEN_C50162D10|733|USD|
LLEN_C50162D10|734|USD|
FXI_C46428718|735|USD|
FXI_C46428718|736|USD|
FXI_C46428718|737|USD|
FXI_C46428718|738|USD|
FXI_C46428718|739|USD|
VZ_C92343V10|740|USD|
VZ_C92343V10|741|USD|
VZ_C92343V10|742|USD|
VZ_C92343V10|743|USD|
VZ_C92343V10|744|USD|
DEO_C25243Q20|745|USD|
DEO_C25243Q20|746|USD|
DEO_C25243Q20|747|USD|
DEO_C25243Q20|748|USD|
DEO_C25243Q20|749|USD|
MCHP_C59501710|750|USD|
MCHP_C59501710|751|USD|
MCHP_C59501710|752|USD|
MCHP_C59501710|753|USD|
MCHP_C59501710|754|USD|
FNFG_C33582V10|755|USD|
FNFG_C33582V10|756|USD|
FNFG_C33582V10|757|USD|
FNFG_C33582V10|758|USD|
FNFG_C33582V10|759|USD|
NFX_C65129010|760|USD|
NFX_C65129010|761|USD|
NFX_C65129010|762|USD|
NFX_C65129010|763|USD|
NFX_C65129010|764|USD|
KFT_C50075N10|765|USD|
KFT_C50075N10|766|USD|
KFT_C50075N10|767|USD|
KFT_C50075N10|768|USD|
KFT_C50075N10|769|USD|
BAX_C07181310|770|USD|
BAX_C07181310|771|USD|
BAX_C07181310|772|USD|
BAX_C07181310|773|USD|
BAX_C07181310|774|USD|
RMBS_C75091710|775|USD|
RMBS_C75091710|776|USD|
RMBS_C75091710|777|USD|
RMBS_C75091710|778|USD|
RMBS_C75091710|779|USD|
VIX_C12497K10|780|USD|
VIX_C12497K10|781|USD|
VIX_C12497K10|782|USD|
VIX_C12497K10|783|USD|
VIX_C12497K10|784|USD|
LTD_C50179710|785|USD|
LTD_C50179710|786|USD|
LTD_C50179710|787|USD|
LTD_C50179710|788|USD|
LTD_C50179710|789|USD|
FFIV_C31561610|790|USD|
FFIV_C31561610|791|USD|
FFIV_C31561610|792|USD|
FFIV_C31561610|793|USD|
FFIV_C31561610|794|USD|
RSG_C76075910|795|USD|
RSG_C76075910|796|USD|
RSG_C76075910|797|USD|
RSG_C76075910|798|USD|
RSG_C76075910|799|USD|
WY_C96216610|800|USD|
WY_C96216610|801|USD|
WY_C96216610|802|USD|
WY_C96216610|803|USD|
WY_C96216610|804|USD|
WDC_C95810210|805|USD|
WDC_C95810210|806|USD|
WDC_C95810210|807|USD|
WDC_C95810210|808|USD|
WDC_C95810210|809|USD|
SJM_C83269640|810|USD|
SJM_C83269640|811|USD|
SJM_C83269640|812|USD|
SJM_C83269640|813|USD|
SJM_C83269640|814|USD|
GRPN_C39947310|815|USD|
GRPN_C39947310|816|USD|
GRPN_C39947310|817|USD|
GRPN_C39947310|818|USD|
GRPN_C39947310|819|USD|
DBS_C73936B30|820|USD|
DBS_C73936B30|821|USD|
DBS_C73936B30|822|USD|
DBS_C73936B30|823|USD|
DBS_C73936B30|824|USD|
FDO_C30700010|825|USD|
FDO_C30700010|826|USD|
FDO_C30700010|827|USD|
FDO_C30700010|828|USD|
FDO_C30700010|829|USD|
WAG_C93142210|830|USD|
WAG_C93142210|831|USD|
WAG_C93142210|832|USD|
WAG_C93142210|833|USD|
WAG_C93142210|834|USD|
NTAP_C64110D10|835|USD|
NTAP_C64110D10|836|USD|
NTAP_C64110D10|837|USD|
NTAP_C64110D10|838|USD|
NTAP_C64110D10|839|USD|
PEP_C71344810|840|USD|
PEP_C71344810|841|USD|
PEP_C71344810|842|USD|
PEP_C71344810|843|USD|
PEP_C71344810|844|USD|
MET_C59156R10|845|USD|
MET_C59156R10|846|USD|
MET_C59156R10|847|USD|
MET_C59156R10|848|USD|
MET_C59156R10|849|USD|
FCX_C35671D85|850|USD|
FCX_C35671D85|851|USD|
FCX_C35671D85|852|USD|
FCX_C35671D85|853|USD|
FCX_C35671D85|854|USD|
GNW_C37247D10|855|USD|
GNW_C37247D10|856|USD|
GNW_C37247D10|857|USD|
GNW_C37247D10|858|USD|
GNW_C37247D10|859|USD|
CMCSA_C20030N10|860|USD|
CMCSA_C20030N10|861|USD|
CMCSA_C20030N10|862|USD|
CMCSA_C20030N10|863|USD|
CMCSA_C20030N10|864|USD|
BAC_C06050510|865|USD|
BAC_C06050510|866|USD|
BAC_C06050510|867|USD|
BAC_C06050510|868|USD|
BAC_C06050510|869|USD|
NUE_C67034610|870|USD|
NUE_C67034610|871|USD|
NUE_C67034610|872|USD|
NUE_C67034610|873|USD|
NUE_C67034610|874|USD|
USB_C90297330|875|USD|
USB_C90297330|876|USD|
USB_C90297330|877|USD|
USB_C90297330|878|USD|
USB_C90297330|879|USD|
T_C00206R10|880|USD|
T_C00206R10|881|USD|
T_C00206R10|882|USD|
T_C00206R10|883|USD|
T_C00206R10|884|USD|
AAPL_C03783310|885|USD|
AAPL_C03783310|886|USD|
AAPL_C03783310|887|USD|
AAPL_C03783310|888|USD|
AAPL_C03783310|889|USD|
TWC_C88732J20|890|USD|
TWC_C88732J20|891|USD|
TWC_C88732J20|892|USD|
TWC_C88732J20|893|USD|
TWC_C88732J20|894|USD|
DUK_C26441C20|895|USD|
DUK_C26441C20|896|USD|
DUK_C26441C20|897|USD|
DUK_C26441C20|898|USD|
DUK_C26441C20|899|USD|
VOD_C92857W20|900|USD|
VOD_C92857W20|901|USD|
VOD_C92857W20|902|USD|
VOD_C92857W20|903|USD|
